;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184
2021-10-27;48;96;102;72;48;56;60;24;48;108;24;54;30;12;36;30;6;18;30;204;198;168;192;168;0;108;0;60;28;16;54;72;64;88;176;114;204;0;30;300;8;48;42;48;138;66;12;12;48;24;12;0;24;208;32;72;32;124;40;16;42;0;0;0;0;6;80;40;18;0;6;0;18;102;40;0;42;78;12;4;30;28;66;48;120;22;36;0;0;28;22;6;0;10;64;12;0;186;130;42;70;40;12;18;6;18;12;60;204;228;66;112;16;8;6;6;18;24;114;264;18;18;56;20;0;8;4;8;0;20;30;10;10;12;72;0;122;75;92;24;30;102;18;36;48;32;48;54;114;34;6;30;124;118;72;12;18;126;96;8;0;36;0;48;88;68;0;54;12;0;92;42;40;24;0;0;0;32;6;20;192;6;12;156;54
2021-10-28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;0;16;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;8;228;0;52;24;22;0;0;0;6;264;0;6;0;42;0;0;0;0;0;0;0;42;0;0;60;186;120;8;48;0;0;0;2;0;0;0;30;46;0;0;234;142;36;38;20;6;6;6;12;12;30;90;108;84;204;0;20;12;12;12;0;6;288;0;12;68;0;0;0;0;16;0;20;0;0;0;0;0;0;100;23;76;0;6;12;16;24;24;32;30;42;102;0;12;0;154;114;60;12;66;60;60;0;0;54;0;18;18;12;0;18;0;6;30;0;0;0;0;0;0;70;48;0;328;0;18;180;120
2021-10-29;60;84;96;60;54;120;60;24;48;144;18;48;78;6;72;36;12;60;54;204;138;102;186;84;8;96;0;30;8;16;48;40;24;0;64;36;126;0;0;330;0;72;66;36;108;48;48;18;8;12;12;0;30;248;56;32;0;164;16;38;18;8;0;0;0;6;232;24;4;0;18;2;18;18;0;0;18;42;20;8;38;90;150;108;48;30;18;0;0;42;28;0;0;10;42;12;0;138;114;42;96;42;18;0;0;30;24;48;264;318;150;122;40;12;6;0;36;0;60;204;24;42;20;0;0;0;2;0;6;40;72;8;14;4;0;0;154;95;106;32;40;72;32;48;66;40;78;48;144;18;6;18;132;126;78;18;42;114;102;0;0;66;0;0;40;44;0;36;16;6;48;44;34;18;0;0;0;62;30;0;72;6;24;132;42
2021-10-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;20;8;0;0;0;0;0;6;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;138;102;32;0;0;0;0;0;0;0;0;10;36;0;0;66;70;0;4;4;0;0;0;0;0;0;0;18;12;84;0;16;6;0;0;0;0;222;12;0;32;20;0;0;0;0;18;26;0;0;0;0;40;4;40;70;38;0;0;0;0;0;0;40;6;0;62;0;0;0;86;54;36;18;24;24;24;0;0;0;0;30;12;6;0;18;0;12;36;6;0;0;0;0;0;52;12;60;112;0;18;108;54
2021-11-01;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2021-11-02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;40;8;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;24;62;24;14;18;14;0;0;0;6;136;16;4;0;18;0;18;30;24;8;24;36;6;0;0;38;444;366;56;2;18;0;0;10;8;0;0;30;50;6;0;222;166;48;18;24;24;12;0;0;18;36;72;78;72;186;0;8;6;0;18;18;108;306;0;18;36;120;60;8;4;8;6;50;0;24;26;14;60;0;71;27;144;16;0;24;0;36;54;48;60;54;172;4;0;12;200;186;126;12;60;108;84;0;0;48;0;42;0;0;0;18;0;12;42;6;0;0;0;0;12;106;0;56;416;6;18;228;90
2021-11-03;42;66;66;66;36;40;42;24;18;78;24;72;36;6;42;0;6;24;36;162;174;114;174;132;4;72;6;30;8;16;72;72;32;40;128;90;192;0;30;282;16;36;24;42;144;48;42;36;32;0;0;0;18;264;32;56;8;200;40;40;36;18;0;0;0;12;168;40;22;12;36;0;0;0;0;0;0;0;20;12;48;46;240;210;64;32;0;0;0;4;4;0;0;10;226;18;0;198;114;60;90;54;12;0;0;12;42;66;246;348;102;108;20;20;6;24;30;12;78;282;30;6;60;20;0;24;0;0;12;26;60;0;0;0;20;0;172;108;62;16;44;78;46;36;96;32;120;78;154;0;12;20;164;154;90;48;66;48;60;12;0;72;18;102;78;62;0;40;0;0;194;42;60;8;0;0;0;44;0;40;304;6;24;192;54
2021-11-04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;64;24;208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;8;88;8;28;24;8;0;0;0;12;184;0;8;0;30;0;6;24;16;0;18;30;18;0;0;42;450;324;88;26;42;0;0;4;2;0;0;20;250;0;0;156;138;24;18;30;6;0;0;18;0;18;78;84;78;144;0;32;6;0;18;0;36;252;0;12;68;20;36;24;6;16;0;30;0;14;26;16;0;0;38;27;76;16;2;18;0;18;12;16;36;42;92;4;6;12;156;128;84;18;66;54;42;0;0;66;0;0;12;12;0;18;0;6;54;12;0;0;0;0;0;64;48;0;448;6;18;192;84
2021-11-05;12;30;36;42;18;64;24;12;12;96;0;36;12;12;48;12;6;24;6;108;90;24;102;90;0;48;0;36;4;4;24;24;0;24;72;42;60;0;6;180;16;36;30;36;78;18;30;0;16;0;12;4;24;184;40;24;0;162;16;34;0;0;0;0;0;18;160;8;8;0;18;2;0;0;0;0;0;0;28;2;22;74;204;168;16;30;0;0;0;16;6;0;0;10;146;18;0;102;120;54;30;24;12;0;0;18;12;48;180;216;102;80;28;20;6;6;12;0;12;180;24;24;24;0;0;0;0;0;6;10;30;0;0;0;0;0;121;61;90;0;24;36;38;54;48;24;78;66;86;0;0;18;118;100;54;0;36;60;36;4;4;78;6;0;24;18;0;12;8;0;54;28;44;18;0;0;0;40;22;0;224;6;18;126;48
2021-11-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;16;0;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;24;16;8;18;0;0;0;0;0;64;8;0;0;6;0;0;0;0;0;6;36;8;0;0;12;210;144;8;12;12;0;0;4;4;0;0;0;116;12;0;60;50;0;4;4;0;0;0;0;0;0;0;30;12;42;0;16;0;0;0;0;24;138;12;0;16;20;30;0;8;0;18;20;0;8;6;10;40;6;38;56;62;16;0;6;0;0;0;32;6;0;44;2;0;0;62;54;24;18;0;30;42;0;0;0;0;30;12;12;0;12;0;6;72;6;0;0;0;0;0;36;6;80;144;0;12;102;36
2021-11-08;24;60;42;36;30;48;18;6;0;60;24;60;42;24;36;6;0;30;30;114;108;36;84;114;0;36;30;30;12;4;12;104;32;56;136;60;84;0;12;186;0;12;18;24;78;24;12;24;16;18;6;0;30;176;48;56;16;110;8;16;24;24;0;0;6;12;120;24;6;24;24;0;6;12;16;8;12;42;16;4;24;30;246;174;56;18;0;0;0;4;4;6;0;20;116;0;0;66;58;36;34;40;12;24;0;30;6;36;120;186;78;86;26;52;0;6;30;0;72;84;12;6;52;0;84;8;4;16;6;10;48;44;38;30;40;6;117;176;138;56;24;84;28;90;54;16;42;48;74;0;12;38;92;104;72;12;24;42;36;8;4;42;0;24;40;18;0;30;8;0;40;12;26;18;0;0;6;30;22;40;200;0;6;78;66
2021-11-09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;24;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;22;40;6;6;8;0;0;0;12;144;16;2;0;0;0;0;0;0;0;0;0;0;0;0;18;204;156;0;6;0;0;0;8;4;0;0;20;80;6;0;156;74;42;52;30;36;12;0;18;24;60;84;144;84;108;0;12;12;12;30;6;0;174;18;12;28;20;0;8;0;8;6;20;0;0;0;0;0;0;31;10;54;0;4;30;8;24;54;24;42;72;118;0;18;6;92;82;36;6;30;36;24;0;0;30;0;84;6;18;0;24;0;0;48;6;0;0;0;0;0;32;0;0;256;0;12;96;36
2021-11-10;60;66;90;66;60;96;36;18;66;108;36;48;36;30;60;36;24;24;12;120;198;72;156;138;0;24;12;42;44;4;42;120;72;48;224;90;168;0;24;300;16;54;36;30;114;48;18;12;16;12;0;0;12;112;48;56;16;166;24;16;18;12;0;0;0;6;184;16;22;0;6;2;18;30;8;0;36;36;20;4;12;50;222;168;104;26;12;0;0;2;4;0;0;10;106;24;0;144;110;36;58;20;24;0;6;12;18;48;144;174;60;102;12;60;0;12;24;0;96;234;18;18;32;40;54;16;2;8;6;10;54;36;28;40;0;0;86;54;158;88;34;30;28;54;42;8;36;42;78;0;0;22;118;108;42;18;42;60;66;0;0;48;0;24;58;38;0;24;20;6;56;16;42;14;0;0;18;16;0;0;304;6;12;144;42
2021-11-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;8;70;0;14;12;0;0;0;0;0;144;0;0;0;18;0;0;0;0;0;0;0;8;0;0;22;396;300;0;12;0;0;0;6;2;0;0;20;236;0;0;210;108;24;40;16;12;0;0;12;6;42;72;84;60;144;0;48;0;0;12;0;0;258;6;18;32;80;0;0;0;0;0;30;0;0;0;0;0;0;48;8;62;0;0;0;0;18;12;40;36;30;78;0;0;6;130;122;60;18;24;24;42;0;0;60;12;12;18;24;0;24;0;12;60;6;0;0;0;0;0;48;32;24;424;0;24;168;102
2021-11-12;18;54;42;48;36;64;18;0;18;96;0;30;24;18;48;18;6;18;12;96;120;48;120;126;0;30;0;36;12;20;36;72;8;16;56;48;72;0;18;156;0;24;24;30;66;24;18;18;0;6;6;4;30;160;24;24;0;124;0;22;24;8;0;4;0;6;184;0;4;20;24;8;6;0;8;0;12;30;16;4;20;70;150;138;32;26;24;0;0;18;8;6;0;20;76;12;0;96;84;60;66;30;12;24;0;42;6;24;192;234;150;90;26;12;12;0;36;12;54;132;24;18;16;0;30;0;4;0;6;20;30;18;8;10;60;6;130;108;42;0;22;24;26;48;48;16;42;60;94;2;12;8;106;106;54;36;18;54;54;4;0;66;0;12;32;16;0;20;28;6;62;18;16;18;0;0;0;48;24;40;144;0;18;126;66
2021-11-13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;8;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;34;24;6;12;6;0;0;0;0;80;16;0;0;12;0;0;0;0;0;0;0;6;0;0;2;138;114;72;2;0;0;0;0;0;0;0;20;50;12;0;84;90;6;10;10;0;0;0;0;0;0;6;42;18;84;0;0;0;6;0;0;0;150;6;0;36;0;0;8;0;8;12;20;0;0;0;0;0;0;4;0;24;0;0;0;0;0;0;40;0;0;60;0;0;0;64;48;48;24;24;24;36;0;0;6;6;42;12;12;0;18;0;6;36;0;0;0;0;0;0;44;22;0;176;0;18;108;36
2021-11-15;12;48;54;72;12;40;36;0;18;102;24;48;36;30;42;24;0;30;12;102;102;60;144;114;4;48;6;30;20;16;18;112;64;48;136;54;90;0;18;210;0;30;6;6;72;18;12;12;24;0;0;4;24;152;32;72;24;76;8;18;24;12;228;0;6;0;112;32;6;52;18;4;12;6;8;8;42;42;18;0;18;40;168;108;104;22;18;0;0;8;8;6;0;10;26;0;0;48;70;36;24;48;6;6;0;18;24;48;120;180;48;68;4;36;6;12;30;0;72;132;6;18;52;0;54;8;12;24;18;16;36;10;10;4;0;0;120;111;78;8;20;66;22;42;36;16;60;66;100;0;12;34;50;104;54;18;24;60;42;0;0;48;0;30;46;18;0;34;0;0;48;18;20;16;0;0;0;44;30;0;184;0;12;90;66
2021-11-16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;48;6;18;16;0;0;0;6;112;16;6;0;18;0;0;0;0;0;0;0;6;2;0;12;138;78;8;4;0;0;0;2;0;0;0;20;26;6;0;144;82;42;36;30;24;18;0;6;30;30;78;120;36;60;0;16;6;6;18;0;6;168;24;24;4;0;0;0;0;8;12;20;0;0;0;0;48;8;49;17;72;16;16;18;4;30;54;32;54;48;104;0;0;12;84;74;108;6;30;30;30;0;0;30;0;66;6;6;0;24;0;12;72;12;0;0;0;0;0;36;38;40;184;6;18;138;42
2021-11-17;60;78;48;60;60;80;54;30;18;108;6;54;30;18;24;18;6;30;24;138;162;96;108;186;0;78;12;78;8;16;66;88;16;0;176;90;150;0;36;288;0;48;30;24;60;42;30;18;8;12;6;4;18;200;56;32;8;98;8;26;18;6;180;0;6;0;104;16;14;0;0;0;6;0;0;0;18;42;10;8;20;30;90;48;160;26;18;0;0;14;6;6;0;20;30;30;0;198;110;18;44;44;12;6;0;6;6;42;180;150;102;96;4;68;6;12;6;6;78;234;24;12;76;80;30;24;10;16;0;10;36;6;4;14;24;8;108;80;94;24;46;42;30;42;54;32;42;36;110;2;6;54;126;136;264;30;30;66;48;0;0;48;0;12;42;34;0;50;12;0;80;20;18;14;0;0;0;32;40;20;200;6;6;168;42
2021-11-18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;0;24;0;0;90;0;0;6;152;0;6;0;12;0;0;0;0;0;0;0;12;2;0;28;192;132;0;14;0;0;0;4;4;0;0;0;40;0;0;156;134;42;42;12;24;0;0;12;12;30;102;102;90;126;0;40;12;12;30;6;0;204;12;12;48;20;0;0;0;16;0;20;0;0;0;0;0;0;34;17;44;0;0;6;0;24;48;24;36;42;100;0;6;6;150;114;270;12;60;48;54;0;0;54;0;18;12;12;0;30;0;6;72;0;0;0;0;0;6;64;32;0;200;0;18;174;54
2021-11-19;30;42;48;42;18;88;18;18;24;90;12;54;18;12;60;12;6;24;18;66;96;72;120;84;0;36;0;48;16;8;30;64;48;0;72;48;78;6;0;204;8;30;24;36;72;18;12;18;8;0;0;0;18;104;24;8;8;160;0;110;24;0;0;2;0;12;120;8;8;0;18;4;6;6;8;0;12;18;28;6;22;74;132;78;32;28;24;0;0;14;6;0;0;0;26;18;0;84;104;36;54;66;0;6;0;30;48;54;162;270;132;110;18;28;0;12;24;0;36;198;36;36;24;0;24;0;12;8;6;26;24;6;4;0;0;0;135;83;40;0;32;54;40;54;78;32;66;66;60;0;0;14;98;118;192;18;30;72;30;4;0;78;0;0;30;28;0;26;12;0;64;16;18;14;0;0;0;32;22;0;168;12;18;132;78
2021-11-20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;40;8;30;12;6;60;0;0;0;56;32;0;0;0;0;0;0;0;0;0;0;4;0;0;6;114;84;56;6;0;0;0;0;0;0;0;0;42;0;0;78;60;6;4;10;0;0;0;0;0;6;18;18;12;108;0;20;12;0;0;0;0;174;0;0;20;44;0;8;0;0;12;20;0;0;0;0;20;4;34;56;30;0;0;0;2;0;0;40;0;6;12;0;6;0;64;56;156;18;0;24;36;0;0;0;6;42;12;12;0;12;0;6;36;6;0;0;0;0;0;52;6;48;112;0;24;108;48
2021-11-22;24;48;36;36;18;8;18;6;18;54;24;30;60;18;54;18;0;12;30;84;78;54;84;102;0;48;12;12;8;8;36;64;64;0;128;60;84;0;12;198;0;0;0;6;48;30;30;18;16;12;12;0;18;152;8;72;32;154;48;96;6;0;84;0;0;6;56;8;12;0;12;0;12;12;16;8;30;54;16;2;12;40;108;90;32;22;12;0;0;6;4;12;0;0;32;6;0;48;58;36;40;28;6;0;0;30;18;42;138;204;72;58;8;16;6;12;12;0;66;132;24;12;36;0;30;8;10;0;12;10;48;12;10;6;0;0;121;111;72;16;22;42;24;54;48;24;72;54;84;0;18;38;92;148;150;6;30;42;54;0;0;48;0;42;44;24;0;34;20;6;76;26;36;26;0;0;0;38;22;0;112;0;12;90;66
2021-11-23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;70;8;62;42;8;6;0;6;6;56;16;6;0;0;0;0;0;0;0;0;0;4;0;0;20;84;78;16;4;0;0;0;4;0;0;0;0;36;12;0;162;68;30;42;30;48;0;0;0;12;48;78;168;90;102;0;4;0;12;42;24;18;120;6;12;12;0;0;0;0;16;6;20;0;0;0;0;60;8;50;27;80;0;4;36;6;12;54;32;18;24;60;0;0;0;122;68;150;36;36;18;24;0;0;36;6;36;6;18;0;6;0;6;30;12;0;0;0;0;0;46;24;20;200;0;18;108;54
2021-11-24;30;72;36;42;30;32;30;24;42;90;6;42;24;30;78;42;24;36;18;108;156;90;132;138;0;90;12;60;16;24;54;104;112;56;144;102;162;6;24;234;16;36;18;48;84;42;36;18;8;6;6;4;60;144;64;32;8;224;32;158;18;8;90;2;6;0;56;40;12;0;6;4;30;18;0;0;24;48;14;6;16;26;72;48;96;24;24;0;0;6;6;12;0;0;20;6;0;156;114;24;34;16;12;12;6;12;18;12;144;210;54;126;4;20;6;12;24;6;60;222;6;12;36;120;48;8;8;0;0;20;30;16;12;16;30;0;133;70;46;8;44;42;48;48;48;24;36;36;222;4;0;16;104;130;120;6;30;72;36;0;0;42;0;42;38;46;0;22;4;12;118;10;6;6;0;0;0;46;38;40;200;0;12;162;24
2021-11-25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;16;40;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;120;0;106;12;0;0;0;0;6;104;0;0;0;6;0;0;0;0;0;0;0;8;0;0;26;198;108;16;6;0;0;0;2;2;0;0;0;40;6;0;156;104;48;30;24;0;0;0;18;0;48;78;102;78;114;0;20;6;6;24;0;0;228;6;18;48;0;0;0;0;0;0;30;0;0;0;0;12;0;30;2;42;0;0;12;2;18;42;32;66;36;310;0;12;0;150;114;276;6;60;54;36;0;0;78;0;6;0;6;0;0;0;12;6;6;0;0;0;0;0;56;24;20;232;0;18;144;132
2021-11-26;30;60;48;18;24;80;48;0;30;90;6;36;36;6;42;18;0;30;12;102;132;108;120;114;0;54;0;60;16;12;36;16;0;24;64;72;72;0;12;216;8;12;12;18;54;24;18;18;8;12;0;0;36;104;24;16;0;146;0;112;42;0;0;0;0;18;64;8;10;0;18;0;0;0;0;0;24;36;18;6;22;68;102;102;32;32;12;0;0;12;8;6;0;0;36;18;0;78;92;66;48;36;18;24;0;42;36;54;150;198;102;88;4;16;6;0;42;0;54;174;24;18;16;0;12;0;8;8;6;10;30;8;6;6;40;12;149;111;76;16;20;42;48;48;42;16;96;78;148;0;12;26;106;114;144;0;24;48;36;0;0;66;0;12;42;16;0;28;16;0;56;14;26;14;0;0;0;48;0;88;72;6;12;114;48
2021-11-27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;8;50;18;0;0;0;0;0;56;24;0;48;6;0;0;0;0;0;0;0;12;0;0;10;114;66;8;10;0;0;0;0;0;0;0;50;36;12;0;72;70;6;10;16;0;6;0;0;0;0;6;30;66;72;0;20;0;6;0;0;6;156;0;0;20;20;0;0;0;8;12;20;0;0;0;0;0;0;18;2;24;8;0;0;0;0;0;32;0;6;154;0;0;0;64;64;120;18;0;24;24;0;0;6;6;42;6;6;0;12;0;6;30;6;0;0;0;0;0;44;6;16;120;0;18;114;36
2021-11-29;24;54;48;48;30;48;24;6;18;102;24;36;42;24;48;30;6;30;30;114;90;90;126;96;0;48;6;48;16;16;24;88;96;40;120;66;120;6;18;234;8;24;24;24;60;36;36;12;24;18;6;4;12;144;40;56;40;196;32;112;12;0;24;2;0;18;80;16;2;0;12;2;12;0;16;8;36;42;20;4;14;54;150;102;48;26;12;0;0;10;6;6;0;0;38;12;0;84;64;54;28;58;24;18;0;12;6;54;162;198;96;84;4;16;0;6;30;0;90;138;18;18;36;0;72;40;10;24;6;10;42;14;8;16;0;0;159;110;78;16;26;72;32;60;78;40;54;60;228;0;12;10;100;160;132;0;48;60;54;0;0;48;0;36;58;32;0;24;16;6;72;16;16;8;0;0;6;38;0;0;112;0;12;114;60
2021-11-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;88;16;104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104;0;8;0;84;24;40;18;6;0;0;6;0;160;8;8;0;18;0;0;0;0;0;0;0;8;0;0;28;102;78;48;2;0;0;0;4;6;0;0;10;40;0;0;186;66;30;42;30;6;12;0;12;18;42;48;138;54;84;0;16;6;18;12;18;12;180;30;6;44;0;0;16;0;32;0;26;0;0;0;0;32;6;32;12;94;0;10;36;14;24;42;24;36;30;200;0;24;6;110;86;60;24;30;30;24;0;0;42;0;66;0;0;0;18;0;12;42;6;6;0;0;0;0;32;0;32;208;0;24;162;72
2021-12-01;24;60;54;42;30;48;36;30;12;96;12;78;72;24;72;36;24;36;30;168;132;126;198;180;4;96;0;60;24;32;36;56;40;48;128;108;96;0;30;294;16;42;30;48;144;96;18;36;32;30;24;12;42;224;72;48;8;156;16;28;18;14;0;2;6;0;80;40;16;0;12;4;6;12;8;8;30;24;18;6;22;38;66;60;96;24;18;0;0;6;6;6;0;10;26;24;0;180;108;24;46;28;6;6;0;12;6;42;132;222;72;112;8;28;6;6;36;0;90;288;18;18;44;80;54;16;12;0;0;10;60;16;10;18;40;12;134;90;88;16;38;36;34;36;36;32;42;42;188;0;0;32;142;128;60;24;42;78;60;0;0;48;0;18;46;34;0;38;20;0;94;16;34;10;0;0;0;38;44;40;216;0;12;186;36
2021-12-02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;16;8;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;126;0;28;24;8;12;0;0;18;152;8;4;0;6;0;0;0;0;0;0;0;10;0;0;36;210;156;16;16;0;0;0;4;0;0;0;20;62;12;0;150;132;30;34;28;18;6;0;12;0;24;84;162;114;120;0;32;6;6;18;0;0;198;6;30;68;20;0;0;0;8;6;30;0;0;0;0;32;6;56;22;94;0;0;12;0;36;30;24;48;24;154;0;6;0;206;134;48;6;0;60;72;0;0;90;12;18;12;12;0;18;0;24;24;6;0;0;0;0;0;68;0;40;272;0;24;180;120
2021-12-03;24;30;42;18;24;40;12;18;24;90;12;66;72;42;96;78;24;54;30;144;114;114;144;138;8;66;0;48;24;48;24;56;48;32;128;42;54;0;36;222;0;36;30;30;84;48;54;18;40;6;0;4;24;144;48;56;16;174;32;38;36;6;0;0;0;6;176;24;6;0;18;2;6;6;8;0;18;24;22;4;22;82;114;84;40;18;36;0;0;20;4;12;0;20;42;18;0;138;134;72;54;30;18;6;0;30;24;42;216;312;126;118;12;16;12;0;30;6;54;210;30;24;20;0;36;80;94;0;0;30;36;124;108;0;80;8;184;108;224;104;44;48;52;66;84;16;114;96;92;2;18;32;140;158;78;0;210;72;54;0;0;114;0;30;38;42;0;34;16;0;64;36;48;28;0;0;0;56;0;24;128;0;30;138;54
2021-12-04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;0;12;36;0;0;0;0;0;120;0;4;0;12;0;0;0;0;0;0;0;6;0;0;12;204;114;24;16;0;0;0;0;0;0;0;10;20;12;0;156;110;12;4;4;12;6;0;0;12;0;6;48;24;162;0;20;6;6;0;6;12;156;6;0;36;20;0;0;0;16;12;10;0;0;0;0;0;0;40;50;80;0;0;0;0;0;12;40;0;0;62;0;6;0;180;104;78;24;342;24;36;0;0;0;6;24;12;12;0;12;0;6;30;0;0;0;0;0;0;66;18;0;144;0;30;180;66
2021-12-06;18;54;36;24;24;88;24;12;18;96;12;36;54;36;48;36;12;48;6;102;66;84;108;114;8;72;6;60;24;12;42;96;96;0;120;36;66;0;6;192;24;24;30;36;114;114;24;36;8;30;18;4;18;192;64;48;32;212;40;50;24;6;0;2;0;0;288;32;8;12;24;8;6;0;8;8;24;36;34;2;16;72;174;126;160;36;18;0;0;18;10;6;0;10;46;6;0;90;84;66;46;46;24;12;0;24;18;66;150;240;78;84;12;44;12;18;48;0;90;156;12;30;60;40;54;112;86;0;6;20;24;88;76;0;0;0;151;148;138;88;36;66;56;66;42;16;96;72;118;0;0;14;132;198;54;24;174;54;66;0;0;78;0;36;64;40;0;28;10;12;152;42;32;18;0;0;12;60;30;40;120;0;12;150;90
